danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,is_hit
0.59,0.857,10.0,-1.986,0.0,0.0553,0.289,4.21e-06,0.0414,0.976,135.29,227396.0,1
0.727,0.847,11.0,-5.284,0.0,0.118,0.0129,0.000137,0.103,0.205,110.022,210545.0,0
0.632,0.856,10.0,-3.463,1.0,0.0348,0.0624,0.0,0.347,0.867,119.397,232693.0,1
0.666,0.411,1.0,-6.915,1.0,0.0356,0.641,0.0,0.0833,0.676,144.068,150387.0,0
0.39,0.873,1.0,-5.347,1.0,0.0561,0.0331,0.0,0.957,0.425,133.716,224373.0,0
0.715,0.851,11.0,-8.964,0.0,0.0523,0.0124,0.00105,0.12,0.779,126.994,481997.0,0
0.752,0.669,10.0,-9.817,0.0,0.251,0.167,0.0,0.0795,0.627,155.997,123846.0,1
0.487,0.961,4.0,-4.139,1.0,0.132,0.0415,1.15e-06,0.553,0.323,170.005,231680.0,0
0.0844,0.13,2.0,-15.927,1.0,0.0424,0.889,0.874,0.0887,0.0501,171.138,182160.0,0
0.617,0.778,9.0,-8.871,0.0,0.027,0.459,0.925,0.128,0.152,100.363,127920.0,1
0.543,0.604,5.0,-4.789,1.0,0.0253,0.257,0.0,0.313,0.525,97.927,236333.0,0
0.723,0.767,6.0,-4.035,0.0,0.0335,0.000291,0.25,0.0681,0.621,128.002,484440.0,0
0.655,0.892,8.0,-5.792,1.0,0.0771,0.0202,0.0917,0.321,0.486,97.01,183092.0,0
0.643,0.741,4.0,-12.522,1.0,0.0428,0.008,0.614,0.0909,0.504,126.448,336160.0,0
0.507,0.942,7.0,-4.705,1.0,0.145,0.0241,0.0,0.538,0.724,171.9,199680.0,0
0.805,0.624,5.0,-7.891,0.0,0.0486,0.322,1.6e-05,0.0794,0.841,125.982,341333.0,0
0.734,0.874,8.0,-3.158,1.0,0.0662,0.168,1.14e-05,0.0489,0.905,122.953,166028.0,0
0.827,0.647,1.0,-6.126,0.0,0.25,0.0126,0.0,0.406,0.748,167.904,288760.0,0
0.638,0.535,9.0,-7.792,0.0,0.0415,0.623,0.0391,0.0837,0.504,84.947,277653.0,1
0.497,0.715,3.0,-8.792,1.0,0.032,1.24e-05,0.357,0.301,0.366,109.041,224496.0,0
0.702,0.856,5.0,-4.698,1.0,0.0351,0.458,1.74e-05,0.0796,0.917,103.06,385826.0,0
0.429,0.661,11.0,-7.227,1.0,0.0281,0.00239,0.000121,0.234,0.285,173.372,266773.0,0
0.408,0.346,11.0,-9.411,1.0,0.0293,0.812,0.0,0.333,0.555,177.246,301867.0,0
0.723,0.787,9.0,-6.047,1.0,0.0362,0.683,0.0,0.0858,0.883,139.951,217173.0,0
0.706,0.627,4.0,-2.94,0.0,0.202,0.193,0.0,0.126,0.38,158.041,197610.0,0
0.239,0.968,2.0,-5.302,1.0,0.0807,5.78e-05,0.00321,0.0783,0.309,102.662,77883.0,0
0.862,0.886,10.0,-5.423,0.0,0.123,0.184,1.33e-06,0.0565,0.896,124.031,216774.0,0
0.43,0.798,1.0,-5.335,0.0,0.194,0.313,0.126,0.507,0.769,97.15,60107.0,0
0.703,0.903,4.0,-2.926,0.0,0.0632,0.00482,0.0,0.308,0.773,127.906,183587.0,0
0.119,0.0414,0.0,-27.448,1.0,0.049,0.975,0.979,0.346,0.0303,66.335,180973.0,0
0.472,0.218,4.0,-12.376,1.0,0.0284,0.96,0.0197,0.105,0.353,79.445,319533.0,0
0.515,0.262,9.0,-12.95,1.0,0.239,0.978,6.9e-05,0.639,0.647,100.122,342960.0,0
0.495,0.663,1.0,-6.649,1.0,0.185,0.0411,0.0,0.144,0.128,86.728,277239.0,0
0.522,0.886,5.0,-3.961,0.0,0.0511,0.0324,0.0,0.361,0.474,156.977,225610.0,0
0.496,0.725,9.0,-8.485,1.0,0.0371,0.68,0.0,0.883,0.501,155.016,254253.0,1
0.26,0.416,2.0,-8.958,1.0,0.032,0.905,2.21e-06,0.843,0.287,157.887,221067.0,0
0.696,0.485,7.0,-10.573,1.0,0.123,0.103,6.69e-05,0.136,0.339,110.962,196259.0,1
0.529,0.685,6.0,-6.34,0.0,0.392,0.246,0.0239,0.0761,0.644,93.055,137856.0,0
0.677,0.732,7.0,-7.571,1.0,0.047,0.344,2.67e-05,0.227,0.73,88.029,191640.0,0
0.134,0.994,7.0,-3.761,1.0,0.153,2.18e-06,0.858,0.412,0.0685,179.022,212491.0,0
0.553,0.953,9.0,-4.297,1.0,0.146,0.0228,0.0,0.966,0.616,90.002,200587.0,0
0.668,0.715,2.0,-4.11,1.0,0.0445,0.252,0.0,0.0996,0.265,84.999,218400.0,0
0.467,0.627,10.0,-8.208,1.0,0.187,0.905,0.0233,0.341,0.749,80.0,347467.0,0
0.858,0.76,4.0,-7.895,0.0,0.254,0.0217,0.0,0.322,0.951,93.083,247613.0,0
0.613,0.69,0.0,-9.769,1.0,0.0384,0.00774,0.857,0.0839,0.587,119.993,268707.0,0
0.478,0.937,8.0,-4.775,1.0,0.0938,0.000151,0.0,0.198,0.526,74.966,185542.0,1
0.422,0.738,3.0,-4.955,0.0,0.393,0.105,0.0,0.109,0.367,92.17,232854.0,0
0.668,0.76,7.0,-6.831,1.0,0.034,0.137,0.0,0.0803,0.61,114.378,235667.0,1
0.646,0.759,7.0,-6.265,0.0,0.332,0.495,0.0,0.14,0.631,88.566,134205.0,0
0.5,0.2,6.0,-12.329,1.0,0.044,0.911,0.0,0.0781,0.396,124.549,161493.0,0
0.574,0.862,11.0,-6.733,1.0,0.486,0.0213,0.0,0.11,0.567,177.814,176430.0,0
0.658,0.702,7.0,-7.454,0.0,0.0331,0.247,0.287,0.189,0.173,93.048,259558.0,0
0.778,0.422,0.0,-10.114,1.0,0.0482,0.921,0.00924,0.0958,0.187,120.033,176471.0,1
0.516,0.818,11.0,-6.076,1.0,0.0393,0.00701,0.0,0.337,0.769,121.907,124653.0,0
0.47,0.693,10.0,-5.803,1.0,0.0443,0.153,0.0,0.115,0.115,129.139,344200.0,0
0.714,0.795,9.0,-4.621,0.0,0.0354,0.013,2.33e-05,0.0917,0.347,123.002,142439.0,1
0.847,0.639,6.0,-7.339,1.0,0.233,0.0901,0.00377,0.111,0.763,75.462,123576.0,0
0.651,0.703,0.0,-8.958,0.0,0.0816,0.0297,0.0,0.0608,0.647,140.051,249444.0,0
0.694,0.492,1.0,-7.055,1.0,0.276,0.379,0.0,0.174,0.198,145.033,146362.0,0
0.375,0.897,2.0,-7.551,1.0,0.0484,0.0479,0.0,0.0612,0.712,135.553,228626.0,0
0.638,0.833,4.0,-3.623,0.0,0.211,0.39,0.0,0.748,0.704,157.99,163157.0,0
0.378,0.297,0.0,-17.565,1.0,0.0449,0.202,0.795,0.116,0.139,126.066,225139.0,0
0.754,0.677,0.0,-6.555,1.0,0.0709,0.0943,7.39e-05,0.153,0.78,93.022,203973.0,0
0.474,0.995,6.0,-4.265,1.0,0.0979,0.000166,0.369,0.15,0.0634,150.002,209600.0,0
0.666,0.711,10.0,-5.982,0.0,0.273,0.0117,0.000237,0.0647,0.72,191.994,203693.0,0
0.691,0.511,5.0,-9.637,0.0,0.0334,0.12,0.00769,0.107,0.238,124.996,163240.0,0
0.623,0.533,10.0,-8.825,1.0,0.0456,0.388,4.05e-06,0.768,0.35,91.98,217328.0,0
0.639,0.935,10.0,-1.801,0.0,0.0479,0.0353,0.0,0.441,0.842,132.055,246333.0,0
0.775,0.55,9.0,-3.765,1.0,0.0345,0.183,0.0,0.0434,0.72,109.952,122333.0,0
0.88,0.818,1.0,-7.427,1.0,0.359,0.0353,0.0,0.713,0.726,81.93,146280.0,0
0.334,0.959,6.0,-3.975,0.0,0.317,0.00221,1.19e-05,0.333,0.106,132.549,197426.0,0
0.487,0.718,7.0,-4.066,0.0,0.0341,0.175,1.14e-06,0.097,0.187,96.024,228125.0,1
0.538,0.604,2.0,-11.205,1.0,0.0348,0.545,0.486,0.136,0.256,108.27,60000.0,0
0.399,0.443,9.0,-8.543,0.0,0.03,0.0671,0.61,0.0929,0.0364,114.032,451262.0,0
0.789,0.698,11.0,-11.901,0.0,0.0453,0.119,0.547,0.0513,0.961,115.853,416827.0,0
0.7,0.719,0.0,-5.366,0.0,0.0299,0.0544,0.0,0.146,0.554,102.049,257987.0,0
0.224,0.558,7.0,-5.648,0.0,0.0432,0.86,0.000101,0.987,0.37,82.58,239040.0,0
0.394,0.0889,2.0,-19.392,0.0,0.0338,0.937,0.719,0.0805,0.0619,95.984,79036.0,0
0.66,0.673,6.0,-7.278,0.0,0.0322,0.107,0.000762,0.111,0.384,119.985,253250.0,0
0.665,0.717,2.0,-5.429,1.0,0.0864,0.581,0.0,0.149,0.691,162.044,229253.0,0
0.794,0.817,1.0,-3.724,1.0,0.0312,0.48,0.0,0.123,0.61,134.002,176089.0,0
0.841,0.87,9.0,-4.487,1.0,0.216,0.607,8.83e-06,0.0734,0.803,122.005,236101.0,0
0.716,0.889,2.0,-6.022,1.0,0.1,0.0774,1.42e-05,0.16,0.508,101.968,207647.0,1
0.673,0.844,5.0,-3.89,0.0,0.038,0.648,7.05e-06,0.0937,0.922,103.17,269293.0,0
0.581,0.482,5.0,-13.338,0.0,0.0542,0.49,0.000231,0.194,0.921,104.788,389266.0,0
0.651,0.649,0.0,-4.363,0.0,0.0366,0.237,0.0,0.128,0.455,133.971,219948.0,1
0.507,0.516,6.0,-5.613,0.0,0.283,0.0237,0.000142,0.0598,0.719,78.786,235200.0,0
0.789,0.229,3.0,-14.16,0.0,0.0467,0.951,0.0,0.099,0.692,129.979,164264.0,0
0.561,0.861,9.0,-3.794,1.0,0.0881,0.442,0.0,0.0773,0.621,109.863,243800.0,0
0.322,0.48,1.0,-5.989,1.0,0.0492,0.746,0.0,0.113,0.304,73.476,154026.0,0
0.598,0.571,8.0,-12.616,0.0,0.139,0.704,0.0,0.513,0.962,173.141,119880.0,1
0.467,0.649,7.0,-9.741,1.0,0.128,0.535,0.0,0.596,0.443,123.367,194213.0,0
0.644,0.856,7.0,-5.394,1.0,0.61,0.0842,0.0,0.226,0.691,91.32,148076.0,0
0.168,0.455,4.0,-7.872,1.0,0.0414,0.456,0.945,0.0969,0.034,123.886,70093.0,0
0.835,0.894,4.0,-4.463,0.0,0.226,0.206,0.0,0.122,0.688,84.003,145067.0,0
0.268,0.863,9.0,-6.09,1.0,0.0478,0.00197,0.0271,0.129,0.447,205.911,241306.0,0
0.0959,0.139,2.0,-19.386,1.0,0.0397,0.965,0.956,0.0803,0.0664,87.436,309293.0,0
0.525,0.544,4.0,-7.577,1.0,0.0258,0.0473,0.0196,0.205,0.431,86.0,238938.0,0
0.591,0.718,0.0,-5.584,1.0,0.0258,0.0356,0.0035,0.231,0.733,112.022,328232.0,0
0.687,0.449,7.0,-15.161,1.0,0.0852,0.675,0.909,0.0643,0.91,92.03,215410.0,0
0.509,0.318,2.0,-19.109,1.0,0.0416,0.418,0.932,0.0947,0.136,159.752,32786.0,0
0.583,0.151,8.0,-17.364,1.0,0.475,0.538,0.0,0.0793,0.222,50.17,199706.0,0
0.781,0.774,9.0,-6.526,1.0,0.0412,0.00145,0.905,0.0885,0.464,125.012,208800.0,0
0.574,0.919,11.0,-4.891,0.0,0.191,0.209,5.08e-05,0.167,0.733,141.875,265413.0,0
0.203,0.13,11.0,-17.79,1.0,0.0461,0.426,0.823,0.17,0.0242,61.713,237693.0,0
0.644,0.89,1.0,-3.244,0.0,0.0295,0.0712,0.00159,0.162,0.448,125.011,192000.0,0
0.693,0.954,11.0,-2.305,0.0,0.287,0.167,0.0,0.354,0.678,76.509,231828.0,0
0.69,0.908,0.0,-7.333,0.0,0.0387,5.01e-05,0.818,0.0581,0.962,137.996,300885.0,0
0.699,0.582,6.0,-6.393,1.0,0.142,0.0368,1.44e-06,0.114,0.429,159.985,152707.0,1
0.807,0.839,1.0,-10.969,1.0,0.0512,0.000367,0.836,0.276,0.62,124.01,317419.0,0
0.828,0.689,7.0,-7.878,1.0,0.0326,0.325,0.0384,0.0808,0.853,123.931,216015.0,1
0.169,0.0301,11.0,-27.023,1.0,0.038,0.891,0.749,0.116,0.0374,105.842,217880.0,1
0.504,0.624,9.0,-7.67,0.0,0.0298,0.746,3.01e-05,0.333,0.418,129.938,204316.0,0
0.66,0.567,7.0,-8.209,1.0,0.0287,0.73,2.79e-05,0.166,0.133,120.105,243093.0,0
0.649,0.517,2.0,-8.016,1.0,0.0334,0.176,1.2e-05,0.171,0.456,144.89,180902.0,1
0.728,0.101,5.0,-21.125,0.0,0.926,0.498,0.0,0.0816,0.303,114.691,187104.0,0
0.908,0.635,10.0,-4.886,0.0,0.228,0.0112,0.531,0.365,0.717,120.966,177853.0,0
0.486,0.617,5.0,-7.115,0.0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,242373.0,0
0.737,0.764,0.0,-5.511,1.0,0.0947,0.111,0.0,0.0423,0.924,92.044,166213.0,0
0.553,0.866,0.0,-2.316,1.0,0.303,0.0697,0.0,0.73,0.617,80.923,269853.0,0
0.549,0.453,0.0,-9.369,1.0,0.0275,0.285,0.0,0.227,0.256,135.987,270293.0,0
0.319,0.739,0.0,-5.74,1.0,0.272,0.0285,0.0,0.111,0.449,194.169,230240.0,0
0.515,0.577,8.0,-5.963,0.0,0.0605,0.192,0.0457,0.0733,0.478,94.293,126126.0,0
0.738,0.709,1.0,-5.564,0.0,0.0298,0.0196,0.0,0.061,0.885,120.018,190147.0,0
0.583,0.98,0.0,-2.956,1.0,0.0783,0.124,0.000476,0.472,0.287,148.007,169473.0,0
0.566,0.366,7.0,-12.808,1.0,0.028,0.113,0.181,0.155,0.237,129.96,184153.0,1
0.245,0.921,1.0,-12.764,1.0,0.161,1.18e-05,0.891,0.148,0.0929,116.678,135706.0,0
0.64,0.295,7.0,-12.255,0.0,0.0299,0.701,1.08e-05,0.121,0.152,117.967,210924.0,1
0.654,0.856,10.0,-5.207,1.0,0.0344,0.0292,0.0,0.375,0.7,144.954,60010.0,0
0.844,0.903,4.0,-5.902,0.0,0.137,0.0356,9.36e-06,0.0712,0.891,129.948,291329.0,0
0.541,0.445,6.0,-7.306,0.0,0.0315,0.765,8.4e-06,0.116,0.524,139.282,118826.0,0
0.801,0.693,8.0,-5.31,0.0,0.236,0.43,0.0,0.0655,0.541,88.017,200732.0,0
0.527,0.859,7.0,-6.685,1.0,0.0687,0.176,0.0866,0.157,0.443,74.214,235626.0,1
0.769,0.824,5.0,-5.575,0.0,0.256,0.531,0.0,0.183,0.706,89.983,284667.0,0
0.589,0.468,0.0,-7.58,0.0,0.0519,0.741,0.0,0.109,0.443,167.589,196666.0,0
0.673,0.32,2.0,-12.2,1.0,0.0401,0.619,5.3e-06,0.0669,0.211,79.985,310632.0,0
0.761,0.881,8.0,-4.1,0.0,0.0416,0.446,0.0,0.237,0.596,100.077,214466.0,0
0.359,0.457,2.0,-9.294,0.0,0.0295,0.782,5.48e-06,0.214,0.386,129.681,446040.0,0
0.353,0.921,9.0,-6.077,0.0,0.117,0.278,0.0255,0.635,0.0595,174.04,275861.0,0
0.821,0.587,0.0,-6.513,0.0,0.0383,0.233,0.369,0.105,0.245,116.014,468026.0,0
0.355,0.958,1.0,-5.165,1.0,0.1,0.0479,0.0,0.65,0.319,132.76,220613.0,0
0.583,0.386,9.0,-11.531,0.0,0.133,0.896,1.01e-05,0.074,0.634,101.045,217853.0,1
0.875,0.539,3.0,-8.364,0.0,0.0367,0.0586,0.0047,0.116,0.305,115.004,317739.0,1
0.615,0.338,0.0,-7.372,1.0,0.0542,0.673,0.0,0.162,0.589,107.827,158480.0,0
0.627,0.913,6.0,-3.743,0.0,0.0503,0.0555,0.0,0.389,0.916,140.172,208525.0,0
0.185,0.0654,1.0,-19.665,1.0,0.0372,0.8,0.968,0.102,0.0386,87.218,142480.0,0
0.423,0.654,2.0,-7.282,0.0,0.0286,0.0713,7.99e-05,0.108,0.0656,110.156,126682.0,0
0.883,0.55,0.0,-11.086,1.0,0.0947,0.0633,0.0,0.321,0.628,119.97,181000.0,0
0.832,0.631,5.0,-6.19,0.0,0.0736,0.585,0.000892,0.0838,0.836,125.038,208543.0,0
0.621,0.233,7.0,-8.939,0.0,0.0696,0.889,2.41e-06,0.13,0.636,127.273,115706.0,0
0.635,0.843,5.0,-5.413,1.0,0.0432,0.0151,0.0,0.0876,0.434,109.014,220733.0,0
0.776,0.912,3.0,-1.417,1.0,0.0426,0.163,0.0,0.0539,0.961,124.978,212520.0,1
0.683,0.643,2.0,-7.425,1.0,0.0312,0.000576,0.00118,0.0564,0.771,107.027,316520.0,0
0.842,0.571,10.0,-6.437,1.0,0.0444,0.0417,5.03e-05,0.125,0.874,119.945,92458.0,0
0.582,0.928,10.0,-4.659,0.0,0.0635,0.00876,5.03e-06,0.297,0.565,113.043,243853.0,1
0.738,0.536,11.0,-9.667,0.0,0.123,0.0313,0.0535,0.0846,0.93,161.968,251773.0,0
0.307,0.0311,6.0,-24.988,0.0,0.0494,0.92,0.937,0.0943,0.0343,111.942,236227.0,0
0.526,0.158,9.0,-20.98,1.0,0.0375,0.445,0.822,0.109,0.0364,102.014,182143.0,0
0.647,0.67,6.0,-8.287,1.0,0.24,0.226,6.06e-05,0.208,0.879,176.175,167471.0,0
0.579,0.355,9.0,-9.323,1.0,0.0253,0.803,0.0,0.043,0.309,101.04,239507.0,0
0.738,0.679,10.0,-5.049,1.0,0.0356,0.255,8.97e-06,0.0581,0.503,98.012,282586.0,0
0.744,0.806,5.0,-6.552,0.0,0.0407,0.0193,0.000172,0.0886,0.863,124.942,312137.0,0
0.598,0.878,7.0,-5.817,0.0,0.131,0.332,0.0,0.187,0.503,147.017,339591.0,0
0.578,0.502,10.0,-16.072,1.0,0.0326,0.253,0.847,0.103,0.38,130.029,126493.0,0
0.496,0.43,0.0,-12.569,1.0,0.136,0.531,2.48e-06,0.622,0.629,121.451,220833.0,0
0.655,0.502,8.0,-7.962,1.0,0.0349,0.579,0.0,0.117,0.368,123.931,247704.0,0
0.733,0.886,11.0,-3.462,0.0,0.0383,0.00117,0.000313,0.416,0.764,125.963,189720.0,0
0.661,0.796,7.0,-4.776,1.0,0.0833,0.0347,0.0,0.396,0.657,87.982,210867.0,0
0.596,0.752,11.0,-4.904,1.0,0.07,0.785,0.000419,0.105,0.306,127.06,202169.0,1
0.25,0.553,7.0,-8.188,1.0,0.043,0.606,0.661,0.145,0.224,118.991,123360.0,0
0.833,0.678,9.0,-3.711,0.0,0.141,0.464,0.0,0.107,0.576,109.969,171273.0,0
0.568,0.742,7.0,-8.865,1.0,0.0758,0.0081,0.0,0.356,0.175,99.002,197973.0,0
0.657,0.727,11.0,-5.435,0.0,0.0319,0.000297,0.881,0.0907,0.776,126.01,298705.0,1
0.566,0.719,9.0,-10.819,1.0,0.0322,0.109,0.00383,0.173,0.92,129.423,145733.0,0
0.375,0.798,1.0,-5.495,1.0,0.0497,0.00125,0.0,0.117,0.316,161.794,287532.0,1
0.178,0.145,5.0,-14.09,1.0,0.0371,0.368,0.902,0.129,0.039,96.115,319635.0,0
0.867,0.711,6.0,-7.198,1.0,0.101,0.0313,0.0,0.218,0.731,106.929,209933.0,0
0.775,0.027,5.0,-25.187,1.0,0.0594,0.93,0.948,0.11,0.231,110.11,67524.0,0
0.313,0.511,1.0,-6.574,1.0,0.0452,0.773,0.0,0.186,0.422,170.274,225747.0,0
0.74,0.896,5.0,-4.319,1.0,0.149,0.0929,1e-06,0.679,0.688,101.976,206354.0,1
0.696,0.816,4.0,-4.902,0.0,0.0407,0.000264,0.0,0.0867,0.72,102.984,216640.0,0
0.57,0.55,10.0,-8.343,1.0,0.035,0.523,3.73e-05,0.0921,0.433,117.99,311186.0,0
0.723,0.634,1.0,-5.415,1.0,0.0542,0.0892,0.0,0.0787,0.582,129.017,243266.0,1
0.78,0.435,2.0,-9.861,0.0,0.0306,0.232,0.565,0.214,0.779,107.018,250149.0,0
0.501,0.0664,7.0,-20.161,1.0,0.0332,0.983,0.00057,0.123,0.547,94.04,101615.0,1
0.561,0.445,10.0,-16.71,0.0,0.0579,0.784,0.87,0.0918,0.0519,125.695,222084.0,0
0.524,0.773,6.0,-4.066,1.0,0.137,0.281,0.0,0.148,0.322,74.295,231567.0,0
0.772,0.599,8.0,-5.276,0.0,0.0321,0.651,5.72e-05,0.171,0.791,104.009,288213.0,0
0.482,0.198,3.0,-23.52,1.0,0.0561,0.995,0.808,0.152,0.755,153.773,51680.0,0
0.612,0.595,10.0,-6.356,1.0,0.0331,0.68,1.11e-06,0.104,0.435,99.991,264090.0,1
0.445,0.964,9.0,-5.493,1.0,0.282,0.037,0.0132,0.0773,0.448,140.817,414720.0,1
0.551,0.288,5.0,-16.123,0.0,0.0298,0.891,0.857,0.108,0.0612,100.466,300813.0,0
0.432,0.88,11.0,-7.388,1.0,0.0503,0.000221,0.462,0.362,0.655,178.032,141741.0,1
0.964,0.984,5.0,-3.314,0.0,0.0922,0.255,0.000155,0.0921,0.722,120.016,316630.0,0
0.825,0.669,11.0,-3.806,1.0,0.0348,0.419,8.58e-06,0.205,0.796,135.044,189357.0,1
0.842,0.808,11.0,-3.243,0.0,0.0491,0.206,0.0,0.258,0.705,145.03,190345.0,1
0.569,0.286,0.0,-11.541,0.0,0.0352,0.669,9.49e-06,0.112,0.347,135.861,213480.0,0
0.513,0.914,0.0,-9.072,1.0,0.395,0.258,0.0,0.965,0.401,86.007,360640.0,0
0.862,0.612,4.0,-7.48,1.0,0.0325,0.0875,0.0,0.319,0.539,120.04,205000.0,0
0.622,0.723,7.0,-5.221,0.0,0.0514,0.394,0.0,0.61,0.446,139.95,181090.0,0
0.535,0.986,11.0,-3.884,0.0,0.124,0.00266,0.0173,0.346,0.2,105.937,215480.0,0
0.494,0.367,2.0,-6.873,1.0,0.0289,0.768,0.0,0.184,0.331,105.815,263862.0,0
0.681,0.607,5.0,-9.127,1.0,0.03,0.259,0.0,0.722,0.799,126.943,181864.0,0
0.488,0.723,9.0,-6.931,1.0,0.0724,0.666,0.0,0.0727,0.6,133.982,293040.0,0
0.8,0.723,2.0,-9.719,1.0,0.158,0.00228,0.0,0.26,0.651,111.593,300640.0,1
0.758,0.677,4.0,-5.053,0.0,0.0592,0.0484,6.99e-05,0.337,0.448,102.994,219238.0,0
0.627,0.959,7.0,-4.744,1.0,0.0298,0.316,0.00576,0.112,0.397,109.981,235293.0,1
0.746,0.56,9.0,-4.898,1.0,0.0354,0.00656,0.000717,0.361,0.511,124.013,205880.0,1
0.559,0.298,2.0,-14.966,1.0,0.0305,0.974,2.3e-05,0.232,0.529,107.293,128666.0,0
0.482,0.595,9.0,-5.336,0.0,0.0289,0.703,0.000203,0.136,0.482,82.066,314700.0,1
0.542,0.787,5.0,-4.656,0.0,0.0343,0.00012,0.835,0.116,0.298,118.038,269867.0,0
0.753,0.81,4.0,-5.877,0.0,0.0839,0.00129,0.00178,0.0663,0.695,127.995,385761.0,0
0.446,0.214,1.0,-15.215,1.0,0.0326,0.885,1.46e-06,0.052,0.741,133.436,121026.0,0
0.828,0.694,5.0,-7.412,0.0,0.0462,0.0745,5.28e-05,0.208,0.791,145.012,285521.0,0
0.275,0.00386,9.0,-38.534,0.0,0.0607,0.995,0.938,0.0943,0.0401,64.419,195000.0,0
0.483,0.71,2.0,-5.105,0.0,0.0386,0.229,0.0,0.16,0.341,134.118,320864.0,0
0.799,0.721,6.0,-5.222,1.0,0.0508,0.0214,0.000341,0.335,0.66,132.763,265426.0,0
0.813,0.72,10.0,-3.059,1.0,0.035,0.473,0.0,0.0506,0.972,135.088,142720.0,0
0.677,0.607,4.0,-9.265,1.0,0.0575,0.514,0.0,0.0933,0.642,90.011,714768.0,0
0.395,0.853,10.0,-5.808,0.0,0.0692,0.00909,0.0,0.29,0.481,175.233,217293.0,1
0.837,0.562,4.0,-6.142,0.0,0.248,0.221,0.0,0.118,0.204,139.931,306947.0,1
0.64,0.68,1.0,-6.418,0.0,0.0277,0.0119,0.000502,0.357,0.257,117.993,301681.0,0
0.674,0.663,5.0,-8.886,1.0,0.0619,0.3,2.96e-06,0.101,0.287,92.997,366506.0,1
0.455,0.487,7.0,-7.112,1.0,0.0264,0.114,2.43e-06,0.358,0.139,136.482,272133.0,1
0.53,0.796,7.0,-6.548,1.0,0.0314,0.169,2.87e-05,0.157,0.547,150.009,305600.0,0
0.872,0.784,8.0,-4.126,0.0,0.372,0.281,0.0,0.0703,0.819,106.714,138157.0,1
0.269,0.605,8.0,-18.124,0.0,0.247,0.906,0.611,0.119,0.0365,119.101,1149106.0,0
0.222,0.977,8.0,-3.885,1.0,0.266,0.00839,0.000189,0.17,0.357,153.838,154293.0,0
0.465,0.23,5.0,-13.791,0.0,0.0325,0.349,2.85e-06,0.539,0.114,123.102,328864.0,0
0.825,0.742,0.0,-5.527,1.0,0.0347,0.694,0.000245,0.129,0.757,99.962,349785.0,0
0.544,0.841,0.0,-4.436,1.0,0.0828,0.249,0.0,0.344,0.737,99.976,333192.0,0
0.763,0.691,10.0,-5.492,1.0,0.0275,0.531,0.933,0.144,0.668,89.971,106666.0,0
0.507,0.975,0.0,-3.346,0.0,0.182,1.03e-05,0.0118,0.133,0.14,122.021,181266.0,1
0.65,0.94,7.0,-1.488,0.0,0.035,0.000708,0.802,0.109,0.186,120.006,220000.0,0
0.702,0.426,7.0,-10.732,0.0,0.0259,0.362,0.000138,0.0654,0.425,93.012,326667.0,0
0.768,0.779,4.0,-6.618,0.0,0.0578,0.596,0.00144,0.0898,0.389,108.014,198555.0,0
0.436,0.721,11.0,-5.956,0.0,0.0852,0.273,0.0,0.132,0.73,171.851,238243.0,0
0.716,0.889,11.0,-3.986,1.0,0.0498,0.00535,0.00113,0.154,0.435,125.996,205079.0,0
0.664,0.871,1.0,-4.198,1.0,0.0834,0.0137,0.0,0.469,0.502,135.12,194067.0,0
0.797,0.8,10.0,-8.667,0.0,0.0869,0.0457,9.29e-06,0.0637,0.654,97.986,296281.0,0
0.22,0.874,7.0,-4.389,1.0,0.0583,3.74e-06,0.836,0.14,0.211,107.561,182253.0,0
0.679,0.694,9.0,-8.377,0.0,0.0372,0.662,0.00016,0.434,0.496,88.055,264639.0,0
0.63,0.528,9.0,-8.574,0.0,0.0311,0.0284,2.63e-06,0.107,0.551,124.0,232763.0,0
0.713,0.666,7.0,-7.636,1.0,0.0327,0.107,0.124,0.106,0.111,110.004,202640.0,0
0.501,0.578,4.0,-4.835,1.0,0.0289,0.802,0.0,0.216,0.727,133.949,348544.0,0
0.691,0.592,2.0,-8.089,1.0,0.0366,0.389,3.29e-05,0.124,0.736,115.152,250400.0,0
0.225,0.987,7.0,-3.897,1.0,0.134,0.00016,0.000612,0.342,0.606,175.69,98000.0,0
-1.0,-1.0,-1.0,-100000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,80273.0,0
0.586,0.809,4.0,-4.237,0.0,0.283,0.102,0.0,0.164,0.386,173.974,214755.0,0
0.716,0.621,1.0,-11.362,0.0,0.0445,0.224,0.00381,0.0949,0.515,95.01,362227.0,0
0.723,0.145,1.0,-20.131,1.0,0.0426,0.989,0.907,0.0942,0.855,136.436,68173.0,0
0.744,0.804,2.0,-6.485,1.0,0.0566,0.204,2.08e-06,0.0319,0.825,106.026,287792.0,0
0.706,0.742,2.0,-13.086,1.0,0.15,0.516,0.864,0.103,0.0349,109.97,66000.0,0
0.868,0.93,9.0,-4.775,0.0,0.286,0.448,4.26e-06,0.144,0.775,79.489,277413.0,0
0.368,0.531,4.0,-7.737,1.0,0.0341,0.519,3.12e-06,0.728,0.479,94.019,342699.0,0
0.7,0.85,8.0,-7.804,0.0,0.0442,0.00494,0.146,0.0447,0.686,121.921,372000.0,0
